"title","type","text"
"A Midsummer Night's Dream","Comedy","But miserable most, to love unlov'd?"
"A Midsummer Night's Dream","Comedy","This you should pity rather than despise."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","I understand not what you mean by this."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","Ay, do persever, counterfeit sad looks,"
"A Midsummer Night's Dream","Comedy","Make mows upon me when I turn my back;"
"A Midsummer Night's Dream","Comedy","Wink each at other; hold the sweet jest up:"
"A Midsummer Night's Dream","Comedy","This sport, well carried, shall be chronicled."
"A Midsummer Night's Dream","Comedy","If you have any pity, grace, or manners,"
"A Midsummer Night's Dream","Comedy","You would not make me such an argument."
"A Midsummer Night's Dream","Comedy","But fare ye well: 'tis partly my own fault;"
"A Midsummer Night's Dream","Comedy","Which death, or absence, soon shall remedy."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Stay, gentle Helena; hear my excuse;"
"A Midsummer Night's Dream","Comedy","My love, my life, my soul, fair Helena!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","O excellent!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","             Sweet, do not scorn her so."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","If she cannot entreat, I can compel."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Thou canst compel no more than she entreat;"
"A Midsummer Night's Dream","Comedy","Thy threats have no more strength than her weak prayers.--"
"A Midsummer Night's Dream","Comedy","Helen, I love thee; by my life I do;"
"A Midsummer Night's Dream","Comedy","I swear by that which I will lose for thee"
"A Midsummer Night's Dream","Comedy","To prove him false that says I love thee not."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","I say I love thee more than he can do."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","If thou say so, withdraw, and prove it too."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","Quick, come,--"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","               Lysander, whereto tends all this?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Away, you Ethiope!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","                   No, no, sir:--he will"
"A Midsummer Night's Dream","Comedy","Seem to break loose; take on as you would follow:"
"A Midsummer Night's Dream","Comedy","But yet come not. You are a tame man; go!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Hang off, thou cat, thou burr: vile thing, let loose,"
"A Midsummer Night's Dream","Comedy","Or I will shake thee from me like a serpent."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","Why are you grown so rude? what change is this,"
"A Midsummer Night's Dream","Comedy","Sweet love?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","            Thy love! out, tawny Tartar, out!"
"A Midsummer Night's Dream","Comedy","Out, loathed medicine! hated potion, hence!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","Do you not jest?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","                 Yes, sooth; and so do you."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Demetrius, I will keep my word with thee."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","I would I had your bond; for I perceive"
"A Midsummer Night's Dream","Comedy","A weak bond holds you; I'll not trust your word."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","What! should I hurt her, strike her, kill her dead?"
"A Midsummer Night's Dream","Comedy","Although I hate her, I'll not harm her so."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","What! can you do me greater harm than hate?"
"A Midsummer Night's Dream","Comedy","Hate me! wherefore? O me! what news, my love?"
"A Midsummer Night's Dream","Comedy","Am not I Hermia? Are not you Lysander?"
"A Midsummer Night's Dream","Comedy","I am as fair now as I was erewhile."
"A Midsummer Night's Dream","Comedy","Since night you lov'd me; yet since night you left me:"
"A Midsummer Night's Dream","Comedy","Why then, you left me,--O, the gods forbid!--"
"A Midsummer Night's Dream","Comedy","In earnest, shall I say?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","                         Ay, by my life;"
"A Midsummer Night's Dream","Comedy","And never did desire to see thee more."
"A Midsummer Night's Dream","Comedy","Therefore be out of hope, of question, doubt,"
"A Midsummer Night's Dream","Comedy","Be certain, nothing truer; 'tis no jest"
"A Midsummer Night's Dream","Comedy","That I do hate thee and love Helena."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","O me! you juggler! you cankerblossom!"
"A Midsummer Night's Dream","Comedy","You thief of love! What! have you come by night,"
"A Midsummer Night's Dream","Comedy","And stol'n my love's heart from him?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","                                     Fine, i' faith!"
"A Midsummer Night's Dream","Comedy","Have you no modesty, no maiden shame,"
"A Midsummer Night's Dream","Comedy","No touch of bashfulness? What! will you tear"
"A Midsummer Night's Dream","Comedy","Impatient answers from my gentle tongue?"
"A Midsummer Night's Dream","Comedy","Fie, fie! you counterfeit, you puppet, you!"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","Puppet! why so? Ay, that way goes the game."
"A Midsummer Night's Dream","Comedy","Now I perceive that she hath made compare"
"A Midsummer Night's Dream","Comedy","Between our statures; she hath urg'd her height;"
"A Midsummer Night's Dream","Comedy","And with her personage, her tall personage,"
"A Midsummer Night's Dream","Comedy","Her height, forsooth, she hath prevail'd with him.--"
"A Midsummer Night's Dream","Comedy","And are you grown so high in his esteem"
"A Midsummer Night's Dream","Comedy","Because I am so dwarfish and so low?"
"A Midsummer Night's Dream","Comedy","How low am I, thou painted maypole? speak;"
"A Midsummer Night's Dream","Comedy","How low am I? I am not yet so low"
"A Midsummer Night's Dream","Comedy","But that my nails can reach unto thine eyes."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","I pray you, though you mock me, gentlemen,"
"A Midsummer Night's Dream","Comedy","Let her not hurt me. I was never curst;"
"A Midsummer Night's Dream","Comedy","I have no gift at all in shrewishness;"
"A Midsummer Night's Dream","Comedy","I am a right maid for my cowardice;"
"A Midsummer Night's Dream","Comedy","Let her not strike me. You perhaps may think,"
"A Midsummer Night's Dream","Comedy","Because she is something lower than myself,"
"A Midsummer Night's Dream","Comedy","That I can match her."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","                      Lower! hark, again."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","Good Hermia, do not be so bitter with me."
"A Midsummer Night's Dream","Comedy","I evermore did love you, Hermia;"
"A Midsummer Night's Dream","Comedy","Did ever keep your counsels; never wrong'd you;"
"A Midsummer Night's Dream","Comedy","Save that, in love unto Demetrius,"
"A Midsummer Night's Dream","Comedy","I told him of your stealth unto this wood:"
"A Midsummer Night's Dream","Comedy","He follow'd you; for love I follow'd him;"
"A Midsummer Night's Dream","Comedy","But he hath chid me hence, and threaten'd me"
"A Midsummer Night's Dream","Comedy","To strike me, spurn me, nay, to kill me too:"
"A Midsummer Night's Dream","Comedy","And now, so you will let me quiet go,"
"A Midsummer Night's Dream","Comedy","To Athens will I bear my folly back,"
"A Midsummer Night's Dream","Comedy","And follow you no farther. Let me go:"
"A Midsummer Night's Dream","Comedy","You see how simple and how fond I am."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","Why, get you gone: who is't that hinders you?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","A foolish heart that I leave here behind."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","What! with Lysander?"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","                     With Demetrius."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","Be not afraid; she shall not harm thee, Helena."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","No, sir, she shall not, though you take her part."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","O, when she's angry, she is keen and shrewd:"
"A Midsummer Night's Dream","Comedy","She was a vixen when she went to school;"
"A Midsummer Night's Dream","Comedy","And, though she be but little, she is fierce."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","Little again! nothing but low and little!--"
"A Midsummer Night's Dream","Comedy","Why will you suffer her to flout me thus?"
"A Midsummer Night's Dream","Comedy","Let me come to her."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","                    Get you gone, you dwarf;"
"A Midsummer Night's Dream","Comedy","You minimus, of hind'ring knot-grass made;"
"A Midsummer Night's Dream","Comedy","You bead, you acorn."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","                     You are too officious"
"A Midsummer Night's Dream","Comedy","In her behalf that scorns your services."
"A Midsummer Night's Dream","Comedy","Let her alone: speak not of Helena;"
"A Midsummer Night's Dream","Comedy","Take not her part; for if thou dost intend"
"A Midsummer Night's Dream","Comedy","Never so little show of love to her,"
"A Midsummer Night's Dream","Comedy","Thou shalt aby it."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","LYSANDER"
"A Midsummer Night's Dream","Comedy","                   Now she holds me not;"
"A Midsummer Night's Dream","Comedy","Now follow, if thou dar'st, to try whose right,"
"A Midsummer Night's Dream","Comedy","Of thine or mine, is most in Helena."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","DEMETRIUS"
"A Midsummer Night's Dream","Comedy","Follow! nay, I'll go with thee, cheek by jole."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","[Exeunt LYSANDER and DEMETRIUS.]"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","You, mistress, all this coil is 'long of you:"
"A Midsummer Night's Dream","Comedy","Nay, go not back."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HELENA"
"A Midsummer Night's Dream","Comedy","                  I will not trust you, I;"
"A Midsummer Night's Dream","Comedy","Nor longer stay in your curst company."
"A Midsummer Night's Dream","Comedy","Your hands than mine are quicker for a fray;"
"A Midsummer Night's Dream","Comedy","My legs are longer though, to run away."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","[Exit.]"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","HERMIA"
"A Midsummer Night's Dream","Comedy","I am amaz'd, and know not what to say."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","[Exit, pursuing HELENA.]"
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","OBERON"
"A Midsummer Night's Dream","Comedy","This is thy negligence: still thou mistak'st,"
"A Midsummer Night's Dream","Comedy","Or else commit'st thy knaveries willfully."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","PUCK"
"A Midsummer Night's Dream","Comedy","Believe me, king of shadows, I mistook."
"A Midsummer Night's Dream","Comedy","Did not you tell me I should know the man"
"A Midsummer Night's Dream","Comedy","By the Athenian garments he had on?"
"A Midsummer Night's Dream","Comedy","And so far blameless proves my enterprise"
"A Midsummer Night's Dream","Comedy","That I have 'nointed an Athenian's eyes:"
"A Midsummer Night's Dream","Comedy","And so far am I glad it so did sort,"
"A Midsummer Night's Dream","Comedy","As this their jangling I esteem a sport."
"A Midsummer Night's Dream","Comedy",""
"A Midsummer Night's Dream","Comedy","OBERON"
"A Midsummer Night's Dream","Comedy","Thou seest these lovers seek a place to fight;"
"A Midsummer Night's Dream","Comedy","Hie therefore, Robin, overcast the night;"
"A Midsummer Night's Dream","Comedy","The starry welkin cover thou anon"
